Datetime,Open,High,Low,Close,Volume
2018-08-04 06:00:00,7415.76,7434.56,7407.6,7423.7,870416.99
2018-08-04 07:00:00,7423.7,7430,7364.97,7417.29,1313094.84
2018-08-04 08:00:00,7417.29,7472.96,7386.2,7455.82,1535793.17
2018-08-04 09:00:00,7455.82,7475.87,7436.73,7471.87,1534473.07
2018-08-04 10:00:00,7471.87,7502.24,7463.91,7470,2171741.74
2018-08-04 11:00:00,7470,7480.01,7447.31,7457.22,1471953.23
2018-08-04 12:00:00,7457.22,7466.56,7438.85,7465.31,2778230.21
2018-08-04 13:00:00,7465.31,7468.26,7433,7433.32,2646194.8
2018-08-04 14:00:00,7433.32,7448.32,7405,7424.31,2441490.61
2018-08-04 15:00:00,7424.31,7459.14,7422.74,7449.43,2359630.5
2018-08-04 16:00:00,7449.43,7486.56,7445,7463.53,4068041.88
2018-08-04 17:00:00,7463.53,7465.07,7430.5,7456.15,1992835.97
2018-08-04 18:00:00,7456.15,7462.52,7387.33,7406.2,3451066.3
2018-08-04 19:00:00,7406.2,7413.88,7383.98,7395,3499260.12
2018-08-04 20:00:00,7395,7402.49,7220,7253.6,5013541.23
2018-08-04 21:00:00,7253.6,7285.76,7244.67,7260.1,4208717.67
2018-08-04 22:00:00,7260.1,7260.1,7033,7079.04,6366152.43
2018-08-04 23:00:00,7079.04,7091.23,6966.73,6994.53,5474474.82
2018-08-05 00:00:00,6994.53,7030,6969.69,6994.52,3364862.46
2018-08-05 01:00:00,6994.52,7015.29,6934,6982.16,3474407.89
2018-08-05 02:00:00,6982.16,7018,6966.93,6982.08,2197781.69
2018-08-05 03:00:00,6982.08,7006.66,6966.93,6994.91,2186308.4
2018-08-05 04:00:00,6994.91,7005.76,6972.54,6987.27,1660771.49
2018-08-05 05:00:00,6987.27,7039.98,6981.36,6995.56,2786988.98
2018-08-05 06:00:00,6995.56,7030,6994.86,7015.18,2083618.17
2018-08-05 07:00:00,7015.18,7050,6989.99,7008.89,2462251.43
2018-08-05 08:00:00,7008.89,7023.34,6915.9,6926.35,3369540.06
2018-08-05 09:00:00,6926.35,6956.59,6888.01,6940.35,3621376.77
2018-08-05 10:00:00,6940.35,6963.09,6917.87,6948.03,3068809.65
2018-08-05 11:00:00,6948.03,7013.56,6944.03,7012.91,3118195.93
2018-08-05 12:00:00,7012.91,7014.82,6974.15,6981.54,2606246.15
2018-08-05 13:00:00,6981.54,7000,6968.7,6983.81,2077455
2018-08-05 14:00:00,6983.81,6985.04,6960,6974.15,2291575.83
2018-08-05 15:00:00,6974.15,6982.35,6940,6942.15,2195079.29
2018-08-05 16:00:00,6942.15,7011.61,6940,6997.6,3072594.97
2018-08-05 17:00:00,6997.6,7080.51,6991.32,7068.78,2554321.1
2018-08-05 18:00:00,7068.78,7088,7032.13,7042.2,2508902.3
2018-08-05 19:00:00,7042.2,7048.78,7010,7019.92,2197784.22
2018-08-05 20:00:00,7019.92,7067.04,7016.42,7042.88,1946331.39
2018-08-05 21:00:00,7042.88,7043.01,6958.1,6972.19,2485599.64
2018-08-05 22:00:00,6972.19,6979.45,6888,6925.27,2389720.39
2018-08-05 23:00:00,6925.27,7031.89,6919.56,7002.65,2399792.06
2018-08-06 00:00:00,7002.65,7035,6989.35,7007.2,2067118.18
2018-08-06 01:00:00,7007.2,7010.22,6944,6988.37,2270160.41
2018-08-06 02:00:00,6988.37,7015,6960.39,7013.41,2176694.75
2018-08-06 03:00:00,7013.41,7044.07,7005.21,7026.49,1355611.93
2018-08-06 04:00:00,7026.49,7076.19,7005.9,7053.59,2495374.37
2018-08-06 05:00:00,7053.59,7076.64,7032.13,7048,1635328.7
2018-08-06 06:00:00,7048,7052.1,7009.2,7026.41,1662731.07
2018-08-06 07:00:00,7026.41,7048,7016,7023.78,2057684.95
2018-08-06 08:00:00,7023.78,7070.82,7023.18,7044.39,2330844.28
2018-08-06 09:00:00,7044.39,7150,7040,7123,2404908.69
2018-08-06 10:00:00,7123,7145,7119.28,7132.37,2382442.88
2018-08-06 11:00:00,7132.37,7137.49,7087.18,7092.08,2124475.33
2018-08-06 12:00:00,7092.08,7125,7076.88,7077.88,2812639.45
2018-08-06 13:00:00,7077.88,7097.04,7060.63,7088.47,2449665.92
2018-08-06 14:00:00,7088.47,7110,7063.87,7065.57,2245891.16
2018-08-06 15:00:00,7065.57,7091.02,7000,7011.9,2582463.85
2018-08-06 16:00:00,7011.9,7016.7,6954.1,6961.47,3226284.25
2018-08-06 17:00:00,6961.47,6995.68,6950,6962.13,2783279.94
2018-08-06 18:00:00,6962.13,6988.04,6946.1,6975.66,2497677.48
2018-08-06 19:00:00,6975.66,6984.28,6926.11,6975.72,1962378.7
2018-08-06 20:00:00,6975.72,6981.99,6952.1,6962,1922847.43
2018-08-06 21:00:00,6962,6962,6889.52,6925.5,2732922.09
2018-08-06 22:00:00,6925.5,6953.86,6910,6947.88,2823032.97
2018-08-06 23:00:00,6947.88,6985.85,6937.87,6976.55,1967004.82
2018-08-07 00:00:00,6976.55,6979.1,6906.03,6915.91,2506395.6
2018-08-07 01:00:00,6915.91,6935,6915.9,6925.62,2950842.95
2018-08-07 02:00:00,6925.62,6930.98,6900,6923.54,1545233.2
2018-08-07 03:00:00,6923.54,6939.85,6922.86,6939.28,2367919.16
2018-08-07 04:00:00,6939.28,6948.08,6914,6920.26,1350274.33
2018-08-07 05:00:00,6920.26,6921.01,6860,6865.3,1989143.14
2018-08-07 06:00:00,6865.3,6887.17,6850,6879.3,2135592.81
2018-08-07 07:00:00,6879.3,6950.19,6876.18,6937.78,1787673.9
2018-08-07 08:00:00,6937.78,6990,6932.83,6959.86,2135937.17
2018-08-07 09:00:00,6959.86,6974.84,6905.86,6921.9,2259501.48
2018-08-07 10:00:00,6921.9,6965.86,6921.89,6943.94,2942611.96
2018-08-07 11:00:00,6943.94,6963.12,6933.86,6936.11,2330049.1
2018-08-07 12:00:00,6936.11,6964.32,6935.11,6960.01,2485349.41
2018-08-07 13:00:00,6960.01,6965,6930.1,6936.3,2359551.6
2018-08-07 14:00:00,6936.3,6953.97,6925,6947.62,1864357.55
2018-08-07 15:00:00,6947.62,7079.99,6946.34,7025.65,4298526.42
2018-08-07 16:00:00,7025.65,7054,7021.5,7041.74,2886553.11
2018-08-07 17:00:00,7041.74,7076.34,7040,7057.45,3493754.77
2018-08-07 18:00:00,7057.45,7059.63,7033.86,7049.99,3332400.92
2018-08-07 19:00:00,7049.99,7118.49,7046.55,7090.7,1961613.86
2018-08-07 20:00:00,7090.7,7125,7073.96,7120.11,1632489.1
2018-08-07 21:00:00,7120.11,7145,7061.52,7061.55,2908891.95
2018-08-07 22:00:00,7061.55,7091.86,7052.01,7091.67,1816329.99
2018-08-07 23:00:00,7091.67,7122.86,7086.81,7117.42,2488761.67
2018-08-08 00:00:00,7117.42,7140.01,7097.91,7124.98,2961469.37
2018-08-08 01:00:00,7124.98,7133.14,7097.86,7114.62,2136459.44
2018-08-08 02:00:00,7114.62,7117.25,7080.27,7103.01,1923826.02
2018-08-08 03:00:00,7103.01,7110.01,7008,7008.28,2508164.09
2018-08-08 04:00:00,7008.28,7016.06,6858.83,6874.06,3393746.24
2018-08-08 05:00:00,6874.06,6874.53,6679.99,6754.76,2865842.29
2018-08-08 06:00:00,6754.76,6794.08,6721.4,6749.21,1818097.81
2018-08-08 07:00:00,6749.21,6751.96,6703.52,6721.96,2755274.45
2018-08-08 08:00:00,6721.96,6760,6533.55,6607.76,3404089.06
2018-08-08 09:00:00,6607.76,6643.06,6578.87,6584.59,2622211.31
2018-08-08 10:00:00,6584.59,6628.12,6576.24,6628.11,2236438.32
2018-08-08 11:00:00,6628.11,6629.66,6550,6589.28,2170253.96
2018-08-08 12:00:00,6589.28,6590.06,6466.66,6504.14,2610748.43
2018-08-08 13:00:00,6504.14,6555.8,6400,6536.28,3299450.8
2018-08-08 14:00:00,6536.28,6559.41,6508.72,6546.36,1895032.38
2018-08-08 15:00:00,6546.36,6552,6455.26,6463.43,2781255.34
2018-08-08 16:00:00,6463.43,6520.72,6445.96,6514.1,2265971.92
2018-08-08 17:00:00,6514.1,6521.76,6479.06,6493.49,1632453.09
2018-08-08 18:00:00,6493.49,6494.15,6446.74,6476.07,2322850.19
2018-08-08 19:00:00,6476.07,6520.5,6465.99,6506.2,2305567.32
2018-08-08 20:00:00,6506.2,6512.72,6467,6492.62,7277711.13
2018-08-08 21:00:00,6492.62,6505,6446.1,6463,3253146.07
2018-08-08 22:00:00,6463,6495.74,6416,6494.93,2830884.91
2018-08-08 23:00:00,6494.93,6500,6457.95,6474.64,2176369.56
2018-08-09 00:00:00,6474.64,6486.67,6188,6254.96,2719363.27
2018-08-09 01:00:00,6254.96,6297.32,6219.77,6239.99,3679774.04
2018-08-09 02:00:00,6239.99,6274.1,6125.06,6264.88,2943955.32
2018-08-09 03:00:00,6264.88,6353.51,6261.74,6332.99,2526693.37
2018-08-09 04:00:00,6332.99,6333.39,6285.74,6318.74,1888686.22
2018-08-09 05:00:00,6318.74,6329.73,6239.61,6302.84,1232875.46
2018-08-09 06:00:00,6302.84,6316,6256.22,6257.56,1528644.28
2018-08-09 07:00:00,6257.56,6282.88,6224.09,6278.82,1890552.01
2018-08-09 08:00:00,6278.82,6325.77,6265.22,6278.72,2262778.33
2018-08-09 09:00:00,6278.72,6325.26,6278.72,6323.98,2111288.03
2018-08-09 10:00:00,6323.98,6328.64,6294.9,6309.92,4279281.71
2018-08-09 11:00:00,6309.92,6317.3,6264.97,6309.4,3308921.14
2018-08-09 12:00:00,6309.4,6348,6277.92,6335.12,3242377.6
2018-08-09 13:00:00,6335.12,6376.53,6322,6344.62,2803010.69
2018-08-09 14:00:00,6344.62,6365.53,6331.5,6348.76,2811427.85
2018-08-09 15:00:00,6348.76,6356,6293.1,6309.4,2385220.64
2018-08-09 16:00:00,6309.4,6320.88,6276.84,6306.95,2112893
2018-08-09 17:00:00,6306.95,6338.73,6302.81,6333.1,1977222.36
2018-08-09 18:00:00,6333.1,6345.99,6300.1,6331.16,2683181.69
2018-08-09 19:00:00,6331.16,6336,6300,6308.92,1912446.68
2018-08-09 20:00:00,6308.92,6310,6225.45,6253.16,3395711.36
2018-08-09 21:00:00,6253.16,6430.65,6184.71,6417.1,2551933.48
2018-08-09 22:00:00,6417.1,6520,6397.89,6496.71,3854537.64
2018-08-09 23:00:00,6496.71,6544.54,6428.75,6446.84,3741670.61
2018-08-10 00:00:00,6446.84,6478.62,6431.46,6445.57,2919015.06
2018-08-10 01:00:00,6445.57,6479.97,6434.31,6465.76,2362661.02
2018-08-10 02:00:00,6465.76,6476,6442.8,6470.26,2693033.53
2018-08-10 03:00:00,6470.26,6507.27,6449.38,6465.7,2621625.68
2018-08-10 04:00:00,6465.7,6507.61,6453.96,6504,2365234.81
2018-08-10 05:00:00,6504,6616,6503.34,6577.01,1552047.33
2018-08-10 06:00:00,6577.01,6613.2,6564.48,6598.25,818061.89
2018-08-10 07:00:00,6598.25,6598.54,6509.19,6528.59,1044925.2
2018-08-10 08:00:00,6528.59,6569.88,6526,6549.74,1511345.26
2018-08-10 09:00:00,6549.74,6556.44,6504.73,6517.8,1589215.6
2018-08-10 10:00:00,6517.8,6520,6439.28,6468.18,3850118.31
2018-08-10 11:00:00,6468.18,6480.58,6447.37,6450.19,2459686.77
2018-08-10 12:00:00,6450.19,6451.97,6374,6423.1,3754650.59
2018-08-10 13:00:00,6423.1,6432.51,6380,6427.72,3761510.38
2018-08-10 14:00:00,6427.72,6466.51,6421.74,6446.17,3197727.7
2018-08-10 15:00:00,6446.17,6473.7,6438.92,6457.55,2858272.9
2018-08-10 16:00:00,6457.55,6462.15,6379,6410.79,3713010.83
2018-08-10 17:00:00,6410.79,6410.79,6314.8,6342.86,4354787.15
2018-08-10 18:00:00,6342.86,6385.01,6331.73,6335.53,5222159.92
2018-08-10 19:00:00,6335.53,6387.4,6300,6335.55,2392548.85
2018-08-10 20:00:00,6335.55,6515.95,6310.15,6506.84,2736657.54
2018-08-10 21:00:00,6506.84,6508.44,6473.66,6484.63,2079881.87
2018-08-10 22:00:00,6484.63,6485.09,6412.27,6419.99,2029487.4
2018-08-10 23:00:00,6419.99,6475,6418,6455.62,2638003.37
2018-08-11 00:00:00,6455.62,6459.71,6355,6366.88,1085056.88
2018-08-11 01:00:00,6366.88,6432.14,6345,6416.75,1976251.57
2018-08-11 02:00:00,6416.75,6419.13,6370.38,6395.47,1480228.54
2018-08-11 03:00:00,6395.47,6402.78,6374.14,6397.58,1343713.08
2018-08-11 04:00:00,6397.58,6398.09,6166,6191.63,1561947.88
2018-08-11 05:00:00,6191.63,6196.02,6000,6063.33,3446059.26
2018-08-11 06:00:00,6063.33,6145.83,6063.33,6092.55,2154241.64
2018-08-11 07:00:00,6092.55,6179.88,6065.28,6145.78,2696079.16
2018-08-11 08:00:00,6145.78,6170,6080.15,6085.79,2452714.35
2018-08-11 09:00:00,6085.79,6120,6068.8,6104.26,2077955.41
2018-08-11 10:00:00,6104.26,6146,6084.74,6132.61,2138658.97
2018-08-11 11:00:00,6132.61,6140.02,6088.12,6112.08,2255052.36
2018-08-11 12:00:00,6112.08,6146,6076.69,6101.08,1529038.52
2018-08-11 13:00:00,6101.08,6126.26,5987.81,6095.97,2447076.47
2018-08-11 14:00:00,6095.97,6113.68,6025,6072.78,1762643.55
2018-08-11 15:00:00,6072.78,6112,6049.78,6100.97,4253021.93
2018-08-11 16:00:00,6100.97,6135.56,6088.92,6096.16,2109051.41
2018-08-11 17:00:00,6096.16,6113.56,6087.56,6107.14,2061435.73
2018-08-11 18:00:00,6107.14,6162.86,6103.15,6111.39,2731698.3
2018-08-11 19:00:00,6111.39,6122,6071.56,6104.28,2066075.15
2018-08-11 20:00:00,6104.28,6142.35,6061.56,6103.65,1925431.14
2018-08-11 21:00:00,6103.65,6124.93,6087.3,6109.2,2342949.68
2018-08-11 22:00:00,6109.2,6150,6096.66,6120.05,1972231.07
2018-08-11 23:00:00,6120.05,6128.28,6089.5,6112.52,1091844.49
2018-08-12 00:00:00,6112.52,6146,6066.66,6109.37,1407518.67
2018-08-12 01:00:00,6109.37,6466,6109.37,6419,2923365.37
2018-08-12 02:00:00,6419,6443.66,6367.43,6386.84,1955052.98
2018-08-12 03:00:00,6386.84,6393.3,6352.59,6384.19,1906379.22
2018-08-12 04:00:00,6384.19,6412,6370,6410.05,954526.27
2018-08-12 05:00:00,6410.05,6410.05,6374.36,6376.97,847630.58
2018-08-12 06:00:00,6376.97,6400,6371.28,6393,5528256.98
2018-08-12 07:00:00,6393,6404.28,6210.88,6218.35,2922378.79
2018-08-12 08:00:00,6218.35,6296,6150.71,6270.19,2409460.73
2018-08-12 09:00:00,6270.19,6272,6220.47,6256.01,2205625.16
2018-08-12 10:00:00,6256.01,6287.55,6256.01,6279.54,2753518.38
2018-08-12 11:00:00,6279.54,6292,6260.09,6272.39,2861525.94
2018-08-12 12:00:00,6272.39,6272.62,6249.24,6257.39,2633370.33
2018-08-12 13:00:00,6257.39,6362.17,6255.66,6340,3949080.13
2018-08-12 14:00:00,6340,6351.99,6309.2,6332.94,1852253.46
2018-08-12 15:00:00,6332.94,6343.39,6300,6318.27,5082016.26
2018-08-12 16:00:00,6318.27,6319.97,6274.63,6303.38,2964521.53
2018-08-12 17:00:00,6303.38,6340.64,6285.24,6325.77,3853862.49
2018-08-12 18:00:00,6325.77,6348.99,6307.12,6329.96,3006711.01
2018-08-12 19:00:00,6329.96,6370,6301.66,6362.58,2700079.67
2018-08-12 20:00:00,6362.58,6362.77,6201,6254.52,2995961.67
2018-08-12 21:00:00,6254.52,6274.83,6233.19,6269.92,2400988.82
2018-08-12 22:00:00,6269.92,6329.72,6269.92,6298.94,2833383.11
2018-08-12 23:00:00,6298.94,6365.98,6280,6318.24,2982926.6
2018-08-13 00:00:00,6318.24,6349.09,6251,6312.36,2071694.72
2018-08-13 01:00:00,6312.36,6350,6266,6295.8,2158055.69
2018-08-13 02:00:00,6295.8,6320.01,6280.17,6304.43,1415988.48
2018-08-13 03:00:00,6304.43,6450,6238,6324.1,2138094.4
2018-08-13 04:00:00,6324.1,6345.42,6299.47,6340.68,989898.34
2018-08-13 05:00:00,6340.68,6366.37,6307.89,6361.23,1135161.98
2018-08-13 06:00:00,6361.23,6391.23,6316.1,6316.1,82781.27
2018-08-13 07:00:00,6316.1,6316.1,6292.1,6292.1,8521.13
2018-08-13 08:00:00,6292.1,6292.1,6292.1,6292.1,0
2018-08-13 09:00:00,6292.1,6292.1,6292.1,6292.1,0
2018-08-13 10:00:00,6292.1,6292.1,6292.1,6292.1,0
2018-08-13 11:00:00,6292.1,6292.1,6292.1,6292.1,0
2018-08-13 12:00:00,6292.1,6292.1,6292.1,6292.1,0
2018-08-13 13:00:00,6292.1,6292.1,6292.1,6292.1,0
2018-08-13 14:00:00,6292.1,6440,6292.1,6440,1046.63
2018-08-13 15:00:00,6440,6440,6440,6440,0
2018-08-13 16:00:00,6440,6515,6440,6515,123528.7
2018-08-13 17:00:00,6515,6515,6515,6515,0
2018-08-13 18:00:00,6515,6515,6515,6515,0
2018-08-13 19:00:00,6515,6515,6515,6515,0
2018-08-13 20:00:00,6515,6515,6515,6515,0
2018-08-13 21:00:00,6515,6515,6515,6515,0
2018-08-13 22:00:00,6515,6515,6515,6515,0
2018-08-13 23:00:00,6515,6515,6250.6,6250.6,3061.2
2018-08-14 00:00:00,6250.6,6250.6,6250.6,6250.6,0
2018-08-14 01:00:00,6250.6,6250.6,6200.43,6200.43,15219.92
2018-08-14 02:00:00,6200.43,6200.43,6200.43,6200.43,0
2018-08-14 03:00:00,6200.43,6200.43,6200.43,6200.43,0
2018-08-14 04:00:00,6200.43,6200.43,6200.43,6200.43,0
2018-08-14 05:00:00,6200.43,6200.43,6200.43,6200.43,0
2018-08-14 06:00:00,6200.43,6200.43,6200.43,6200.43,0
2018-08-14 07:00:00,6200.43,6200.43,6200.43,6200.43,0
2018-08-14 08:00:00,6200.43,6200.43,6200.43,6200.43,0
2018-08-14 09:00:00,6200.43,6200.43,6022,6022.04,114898.72
2018-08-14 10:00:00,6022.04,6022.04,5902,5902,247328.15
2018-08-14 11:00:00,5902,5902,5902,5902,0
2018-08-14 12:00:00,5902,5902,5902,5902,0
2018-08-14 13:00:00,5902,5902,5902,5902,0
2018-08-14 14:00:00,5902,5902,5902,5902,0
2018-08-14 15:00:00,5902,5902,5902,5902,0
2018-08-14 16:00:00,5902,5902,5902,5902,0
2018-08-14 17:00:00,5902,5902,5902,5902,0
2018-08-14 18:00:00,5902,5902,5902,5902,0
2018-08-14 19:00:00,5902,5902,5902,5902,0
2018-08-14 20:00:00,5902,5902,5902,5902,0
2018-08-14 21:00:00,5902,5902,5902,5902,0
2018-08-14 22:00:00,5902,5902,5902,5902,0
2018-08-14 23:00:00,5902,5902,5902,5902,0
2018-08-15 00:00:00,5902,5902,5902,5902,0
2018-08-15 01:00:00,5902,5902,5902,5902,0
2018-08-15 02:00:00,5902,5902,5902,5902,0
2018-08-15 03:00:00,5902,5902,5902,5902,0
2018-08-15 04:00:00,5902,5902,5902,5902,0
2018-08-15 05:00:00,5902,5902,5902,5902,0
2018-08-15 06:00:00,5902,5902,5902,5902,0
2018-08-15 07:00:00,5902,5902,5902,5902,0
2018-08-15 08:00:00,5902,5902,5902,5902,0
2018-08-15 09:00:00,5902,5902,5902,5902,0
2018-08-15 10:00:00,5902,5902,5902,5902,0
2018-08-15 11:00:00,5902,5902,5902,5902,0
2018-08-15 12:00:00,5902,5902,5902,5902,0
2018-08-15 13:00:00,5902,5902,5902,5902,0
2018-08-15 14:00:00,5902,5902,5902,5902,0
2018-08-15 15:00:00,5902,5902,5902,5902,0
2018-08-15 16:00:00,5902,5902,5902,5902,0
2018-08-15 17:00:00,5902,5902,5902,5902,0
2018-08-15 18:00:00,5902,5902,5902,5902,0
2018-08-15 19:00:00,5902,5902,5902,5902,0
2018-08-15 20:00:00,5902,5902,5902,5902,0
2018-08-15 21:00:00,5902,5902,5902,5902,0
2018-08-15 22:00:00,5902,5902,5902,5902,0
2018-08-15 23:00:00,5902,5902,5902,5902,0
2018-08-16 00:00:00,5902,6566.67,5902,6566.67,72938.33
2018-08-16 01:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 02:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 03:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 04:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 05:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 06:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 07:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 08:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 09:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 10:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 11:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 12:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 13:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 14:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 15:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 16:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 17:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 18:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 19:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 20:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 21:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 22:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-16 23:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 00:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 01:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 02:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 03:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 04:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 05:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 06:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 07:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 08:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 09:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 10:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 11:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 12:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 13:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 14:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 15:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 16:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 17:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 18:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 19:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 20:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 21:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 22:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-17 23:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 00:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 01:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 02:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 03:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 04:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 05:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 06:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 07:00:00,6566.67,6566.67,6566.67,6566.67,0
2018-08-18 08:00:00,6566.67,6599,6566.67,6599,10916.33
2018-08-18 09:00:00,6599,6616.8,6599,6615.8,2224.93
2018-08-18 10:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 11:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 12:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 13:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 14:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 15:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 16:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 17:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 18:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 19:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 20:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 21:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 22:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-18 23:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 00:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 01:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 02:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 03:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 04:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 05:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 06:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 07:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 08:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 09:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 10:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 11:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 12:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 13:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 14:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 15:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 16:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 17:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 18:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 19:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 20:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 21:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 22:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-19 23:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 00:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 01:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 02:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 03:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 04:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 05:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 06:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 07:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 08:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 09:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 10:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 11:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 12:00:00,6615.8,6615.8,6615.8,6615.8,0
2018-08-20 13:00:00,6615.8,6615.8,6615.8,6615.8,0
